###MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
57625.506342  19.148  0.242    80   19 c  0   1.18 337.90608  40.49536  4738.25  2362.82 3.91 3.51  -2.5 -0.533 19.37 21.12 02a57625o0445c
57636.433320   0.751  1.345 -7250880331 9751183894 c  0   1.44 337.90608  40.49536  4570.14 10306.75 4.41 3.38 -79.4 -0.354 -2.95 -0.82 02a57636o0373c
57636.441107 -18.408  1.087  -157  171 c  0   1.19 337.90608  40.49536  4628.20 10382.66 5.91 3.75 -76.7 -0.369 17.55 19.81 02a57636o0388c
57636.449060 -19.419  0.927   -62   57 c  0   0.95 337.90608  40.49536  4656.71 10265.02 4.72 2.63 -68.2 -0.397 18.13 20.36 02a57636o0403c
57636.463577 -20.668  4.200   -20   82 c  0   0.88 337.90608  40.49536  2100.17   634.37 4.53 2.35  89.1 -0.460 17.70 19.97 02a57636o0431c
57636.470463 -20.405  2.000   -25   50 c  0   0.84 337.90608  40.49536  4606.57 10325.41 4.13 2.70 -68.3 -0.429 18.37 20.65 02a57636o0444c
57652.375411 -20.169  0.699   -31   22 o  0   1.10 337.90608  40.49536  2415.83  1882.37 3.67 3.57 -59.0 -0.444 19.08 20.50 02a57652o0311o
57652.386196 -20.142  0.818   -32   26 o  0   0.78 337.90608  40.49536  2398.77  1844.89 4.11 3.64  -7.8 -0.406 18.99 20.47 02a57652o0332o
57652.405064 -21.856  3.278    -7   22 o  0   1.16 337.90608  40.49536  2457.87  1923.04 3.64 3.51 -69.6 -0.438 19.06 20.44 02a57652o0367o
57652.415345  23.805 21.667     1   24 o  0   0.86 337.90608  40.49536  2475.12  1806.33 3.63 3.49 -63.7 -0.449 19.05 20.41 02a57652o0387o
57652.423920 -21.827  3.167    -7   21 o  0   1.46 337.90608  40.49536  2429.89  1864.18 3.67 3.53 -70.1 -0.438 18.99 20.35 02a57652o0403o
57668.347467  17.782  0.067   280   19 c  0   0.85 337.90608  40.49536  3352.19   183.68 3.82 3.70 -55.1 -0.423 19.51 21.34 02a57668o0286c
57668.348453  17.924  0.070   246   17 c  0   1.53 337.90608  40.49536  5777.33  9911.79 3.68 3.58   3.7 -0.431 19.53 21.41 02a57668o0288c
57668.358347  17.934  0.067   243   16 c  0   1.38 337.90608  40.49536  3337.19   144.39 3.81 3.69 -54.9 -0.423 19.54 21.41 02a57668o0308c
57668.358838  17.953  0.082   239   20 c  0   0.89 337.90608  40.49536  5746.86  9871.83 3.63 3.49  -6.1 -0.430 19.57 21.47 02a57668o0309c
57668.371327  17.899  0.074   251   19 c  0   1.10 337.90608  40.49536  5805.12  9949.47 3.63 3.50  -5.1 -0.414 19.58 21.48 02a57668o0334c
57668.372809  17.773  0.058   282   16 c  0   0.99 337.90608  40.49536  3396.84   239.70 3.84 3.71 -59.8 -0.421 19.54 21.43 02a57668o0337c
57668.381216  18.026  0.071   224   16 c  0   1.46 337.90608  40.49536  5818.59  9831.15 3.68 3.62 -14.6 -0.436 19.56 21.47 02a57668o0354c
57668.389690  19.731  0.323    46   15 c  0   1.46 337.90608  40.49536  5789.86  9897.07 3.72 3.69   4.1 -0.442 19.57 21.50 02a57668o0371c
57668.390178  20.367  0.644    26   17 c  0   1.06 337.90608  40.49536  3413.83   127.12 3.87 3.74 -52.6 -0.415 19.54 21.45 02a57668o0372c
