###MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
57455.300539  12.683  0.004 30677  110 c  0  24.81  86.96749  30.51254  2537.89  1722.26 4.80 3.75 -14.3 -0.498 18.38 20.06 02a57455o0175c
57455.318116  12.689  0.005 30501  160 c  0   8.04  86.96749  30.51254  2234.39  1159.58 5.18 3.76 -16.7 -0.491 17.80 19.45 02a57455o0209c
57455.334039  12.726  0.003 29480   90 c  0  51.26  86.96749  30.51254  6229.53 10271.50 4.02 3.95  34.0 -0.425 18.58 20.34 02a57455o0240c
57455.335995  12.681  0.003 30738   87 c  0  61.37  86.96749  30.51254  3426.45   550.45 5.27 3.79 -10.1 -0.489 18.78 20.56 02a57455o0244c
57455.351419  12.724  0.003 29536   90 c  0  48.25  86.96749  30.51254  6295.07 10372.45 4.05 3.94  47.4 -0.414 18.57 20.28 02a57455o0274c
57455.353520  12.679  0.003 30786   90 c  0  55.49  86.96749  30.51254  3510.59   651.03 5.13 3.63  -8.7 -0.501 18.81 20.53 02a57455o0278c
57463.303090  12.479  0.003 37021   96 o  0 133.61  86.96749  30.51254  3508.66   637.23 4.91 3.36  -8.9 -0.542 18.50 19.65 02a57463o0092o
57467.241726  12.473  0.003 37217  102 o  0 110.78  86.96749  30.51254  2712.46  1998.57 4.34 3.39 -13.3 -0.563 18.36 19.39 02a57467o0076o
57467.249654 -21.784  0.214    -7    2 o  0 641519.55  86.96749  30.51254  6383.26 10527.26 4.24 3.60  89.1 -0.504 18.35 19.37 02a57467o0089o
57467.253089  12.453  0.003 37902  111 o  0 100.92  86.96749  30.51254  2404.48  1414.33 4.72 3.31 -13.7 -0.572 18.35 19.36 02a57467o0096o
57467.267061  12.501  0.003 36285   92 o  0 141.04  86.96749  30.51254  6292.15 10350.41 4.21 3.43 -88.8 -0.486 18.36 19.33 02a57467o0123o
57467.276062  12.445  0.003 38186  121 o  0  93.36  86.96749  30.51254  3581.12   824.66 5.06 3.08  -4.7 -0.579 18.31 19.30 02a57467o0141o
57467.291763  12.450  0.003 38015  120 o  0  93.37  86.96749  30.51254  3498.46   628.83 5.60 3.02  -4.0 -0.564 18.31 19.27 02a57467o0173o
57475.234290  12.478  0.002 37068   89 o  0 245.91  86.96749  30.51254  2688.10  1837.45 3.93 3.57 -40.0 -0.542 18.80 20.20 02a57475o0053o
57475.257330  12.426  0.003 38868  101 o  0 229.73  86.96749  30.51254  2396.19  1253.17 4.33 3.30 -18.3 -0.576 18.90 20.41 02a57475o0088o
57475.262440  12.494  0.002 36524   85 o  0 266.18  86.96749  30.51254  6363.50 10384.73 4.00 3.27  89.1 -0.501 18.88 20.36 02a57475o0097o
57475.277638  12.420  0.003 39085  100 o  0 286.51  86.96749  30.51254  3572.02   660.98 4.97 3.02  -5.3 -0.564 18.86 20.36 02a57475o0123o
57475.293402  12.401  0.003 39761  100 o  0 372.66  86.96749  30.51254  3485.77   644.23 5.02 2.95  -5.7 -0.568 18.83 20.33 02a57475o0151o
57479.261419  12.692  0.002 30433   66 c  0 153.33  86.96749  30.51254  2370.51  2060.71 4.48 3.59 -16.5 -0.499 19.18 20.81 02a57479o0051c
57479.278613  12.667  0.002 31128   72 c  0  95.63  86.96749  30.51254  2066.36  1479.02 5.16 3.64 -12.9 -0.502 19.10 20.76 02a57479o0086c
57479.296125  12.627  0.002 32285   73 c  0 187.33  86.96749  30.51254  3259.18   888.10 5.42 3.39  -7.1 -0.496 19.10 20.72 02a57479o0121c
