HJD,UT Date,Camera,FWHM,Limit,mag,mag_err,flux(mJy),flux_err,Filter
2457964.96177,2017-07-30.4588098,bb,1.82,17.075,16.925,0.191,0.652,0.114,V
2457969.85049,2017-08-04.3476526,bb,1.79,16.347,>16.347,99.990,0.915,0.222,V
2457969.85176,2017-08-04.3489199,bb,1.68,16.354,>16.354,99.990,0.842,0.221,V
2457969.85302,2017-08-04.3501850,bb,1.78,16.309,16.306,0.219,1.153,0.230,V
2457972.84447,2017-08-07.3417188,bb,1.79,15.996,>15.996,99.990,0.504,0.306,V
2457972.84575,2017-08-07.3429881,bb,1.66,16.016,>16.016,99.990,0.331,0.301,V
2457972.84707,2017-08-07.3443142,bb,1.80,15.970,>15.970,99.990,1.084,0.314,V
2457975.92691,2017-08-10.4242581,bb,1.71,16.493,16.328,0.189,1.129,0.194,V
2457975.92818,2017-08-10.4255299,bb,1.68,16.314,>16.314,99.990,0.440,0.229,V
2457975.92946,2017-08-10.4268008,bb,1.65,16.489,>16.489,99.990,0.887,0.195,V
2457978.92739,2017-08-13.4248309,bb,1.74,16.724,16.304,0.149,1.155,0.157,V
2457978.92865,2017-08-13.4260957,bb,1.66,16.593,>16.593,99.990,0.474,0.177,V
2457978.92997,2017-08-13.4274099,bb,1.71,16.805,16.772,0.213,0.750,0.146,V
2457979.83856,2017-08-14.3360372,bb,1.70,17.118,16.396,0.113,1.060,0.109,V
2457979.83983,2017-08-14.3373023,bb,1.68,16.909,16.537,0.156,0.931,0.132,V
2457979.84110,2017-08-14.3385778,bb,1.67,16.960,16.622,0.161,0.861,0.126,V
2457982.90045,2017-08-17.3980334,bb,1.61,17.106,16.524,0.128,0.943,0.110,V
2457982.90172,2017-08-17.3993039,bb,1.64,17.083,16.492,0.127,0.971,0.113,V
2457982.90299,2017-08-17.4005686,bb,1.62,16.983,16.564,0.149,0.908,0.124,V
2457984.91042,2017-08-19.4080754,bb,1.69,16.974,16.410,0.130,1.047,0.125,V
2457988.89983,2017-08-23.3976428,bb,1.68,17.009,16.815,0.184,0.721,0.121,V
2457988.90110,2017-08-23.3989178,bb,1.71,17.021,16.523,0.139,0.944,0.119,V
2457988.90236,2017-08-23.4001810,bb,1.62,16.962,16.331,0.123,1.125,0.126,V
2457990.83351,2017-08-25.3314070,bb,1.75,17.070,16.437,0.122,1.021,0.114,V
2457990.83478,2017-08-25.3326798,bb,1.74,16.986,16.168,0.103,1.309,0.123,V
2457990.83605,2017-08-25.3339435,bb,1.70,17.077,16.779,0.167,0.745,0.113,V
2457996.76216,2017-08-31.2603233,bb,1.73,16.642,16.193,0.145,1.279,0.169,V
2457996.76344,2017-08-31.2615967,bb,1.80,16.794,16.753,0.211,0.764,0.147,V
2457996.76471,2017-08-31.2628710,bb,1.65,16.717,>16.717,99.990,0.615,0.158,V
2458002.79927,2017-09-06.2977070,bb,2.13,16.034,>16.034,99.990,0.742,0.296,V
2458002.80053,2017-09-06.2989753,bb,2.12,15.974,>15.974,99.990,1.229,0.313,V
2458002.80181,2017-09-06.3002525,bb,2.08,16.009,>16.009,99.990,1.488,0.303,V
2458003.84849,2017-09-07.3469833,bb,1.80,16.149,>16.149,99.990,1.268,0.266,V
2458003.84976,2017-09-07.3482574,bb,1.83,16.074,>16.074,99.990,0.717,0.285,V
2458003.85104,2017-09-07.3495310,bb,2.01,16.062,>16.062,99.990,1.054,0.288,V
2458008.84878,2017-09-12.3475184,bb,1.67,17.011,16.753,0.173,0.764,0.120,V
2458008.85005,2017-09-12.3487893,bb,1.63,16.926,16.436,0.140,1.022,0.130,V
2458008.85132,2017-09-12.3500569,bb,1.71,17.004,16.523,0.141,0.943,0.121,V
2458011.83750,2017-09-15.3363994,bb,1.75,16.809,16.642,0.188,0.845,0.145,V
2458011.83877,2017-09-15.3376668,bb,1.68,16.960,16.433,0.135,1.025,0.126,V
2458011.84004,2017-09-15.3389414,bb,1.67,16.872,16.648,0.178,0.841,0.137,V
2458012.83369,2017-09-16.3326372,bb,1.85,16.934,16.345,0.128,1.112,0.129,V
2458012.83496,2017-09-16.3339067,bb,1.78,16.983,16.474,0.137,0.987,0.124,V
2458012.83623,2017-09-16.3351824,bb,1.99,17.005,16.408,0.127,1.049,0.121,V
